,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Income_per_Year,Log_MonthlyIncome,Log_DailyRate,Norm_Age,Norm_MonthlyRate,Poly_0,Poly_1,Poly_2,Poly_3,Poly_4
1267,34,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7,3000.75,8.294549515143679,7.226936018493289,0.380952380952381,0.41031921300943586,3.0,14.0,9.0,42.0,196.0
1268,53,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2,38895.0,9.470085825734941,6.495265555937008,0.8333333333333333,0.8116442481429432,4.0,20.0,16.0,80.0,400.0
1269,43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8,4246.8,8.17188200612782,5.501258210544727,0.5952380952380951,0.11800843204175868,3.0,13.0,9.0,39.0,169.0
1270,34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2,24116.0,8.704502289721232,6.238324625039508,0.380952380952381,0.9339088536438466,3.0,12.0,9.0,36.0,144.0
1271,21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0,16074.0,7.893572073504902,5.823045895483019,0.07142857142857145,0.09929732985344308,3.0,13.0,9.0,39.0,169.0
1272,38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4,7404.0,8.216898580913613,7.050989447068045,0.4761904761904761,0.5734591447500502,3.0,11.0,9.0,33.0,121.0
1273,22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0,14388.0,7.782807262839695,7.166265974133638,0.09523809523809518,0.5583216221642241,3.0,17.0,9.0,51.0,289.0
1274,31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,5047.384615384615,8.606851063346772,5.2832037287379885,0.3095238095238095,0.45404537241517773,3.0,14.0,9.0,42.0,196.0
1275,51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,13116,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2,52464.0,9.481664377815145,6.849066282633458,0.7857142857142856,0.8387873920899418,3.0,11.0,9.0,33.0,121.0
1276,37,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3,8378.0,8.340456012916183,6.380122536899765,0.4523809523809524,0.26926320016061034,3.0,14.0,9.0,42.0,196.0
1277,46,No,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,77312.0,9.869361837806752,6.5998704992128365,0.6666666666666665,0.48680987753463156,3.0,17.0,9.0,51.0,289.0
1278,36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7,7680.923076923077,9.026657889542886,7.232733136177615,0.42857142857142855,0.9578397912065849,3.0,13.0,9.0,39.0,169.0
1279,44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3,4684.0,7.759187438507795,6.063785208687608,0.6190476190476188,0.3612929130696647,3.0,12.0,9.0,36.0,144.0
1280,37,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7,4441.090909090909,8.311889558230359,7.122866658599083,0.4523809523809524,0.4311584019273238,3.0,13.0,9.0,39.0,169.0
1281,35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7,6341.454545454545,8.668024081118821,5.717027701406222,0.4047619047619047,0.4576591045974704,3.0,18.0,9.0,54.0,324.0
1282,33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6,3428.7272727272725,8.053251153549096,6.7661917146603505,0.35714285714285715,0.15988757277655088,3.0,19.0,9.0,57.0,361.0
1283,28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3,4088.0,7.623153068476902,7.074963197966044,0.23809523809523808,0.13800441678377834,3.0,11.0,9.0,33.0,121.0
1284,39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2,32313.6,9.5078490052457,7.134093721192866,0.49999999999999994,0.23368801445492873,4.0,21.0,16.0,84.0,441.0
1285,46,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2,31964.0,8.98619632032839,6.745236349484363,0.6666666666666665,0.9264003212206383,3.0,15.0,9.0,45.0,225.0
1286,40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2,8104.8,8.125039097367745,6.424869023905388,0.5238095238095237,0.9440273037542662,3.0,17.0,9.0,51.0,289.0
1287,42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0,66456.0,8.619569258033104,7.029087564149662,0.5714285714285714,0.144629592451315,3.0,18.0,9.0,54.0,324.0
1288,35,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7,8643.0,8.659213451436667,7.074116816197362,0.4047619047619047,0.8973298534430837,3.0,14.0,9.0,42.0,196.0
1289,38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8,2592.0,7.860570785538664,7.198183577101943,0.4761904761904761,0.20216823930937564,3.0,13.0,9.0,39.0,169.0
1290,34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7,8019.0,8.584290934948731,5.459585514144159,0.380952380952381,0.1651877133105802,3.0,17.0,9.0,51.0,289.0
1291,37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,4596.0,8.346167594364134,5.916202062607435,0.4523809523809524,0.11636217626982534,3.0,15.0,9.0,45.0,225.0
1292,39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2,16508.0,8.325548307161398,6.642486801367256,0.49999999999999994,0.6863681991567958,3.0,18.0,9.0,54.0,324.0
1293,43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2,7314.0,7.79934339821592,5.840641657373398,0.5952380952380951,0.918851636217627,3.0,13.0,9.0,39.0,169.0
1294,41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,20610.0,8.835064935031076,6.104793232414985,0.5476190476190477,0.5394900622364986,3.0,12.0,9.0,36.0,144.0
1295,41,No,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,5450.608695652174,9.254165851516213,6.680854678790215,0.5476190476190477,0.9782774543264404,3.0,13.0,9.0,39.0,169.0
1296,30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2,14500.5,9.176576741823373,6.996681488176539,0.28571428571428564,0.025898413973097778,3.0,14.0,9.0,42.0,196.0
1297,26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4,4296.0,7.67275789664251,6.825460036255307,0.19047619047619052,0.19253162015659506,3.0,11.0,9.0,33.0,121.0
1298,46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7,10711.2,9.096835671179361,5.568344503761097,0.6666666666666665,0.3512547681188516,4.0,22.0,16.0,88.0,484.0
1299,40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3,13026.0,8.781708985836179,7.085901464365611,0.5238095238095237,0.2797028709094559,3.0,17.0,9.0,51.0,289.0
1300,34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8,7417.090909090909,8.824677891164198,6.698268054115413,0.380952380952381,0.8044167837783578,4.0,21.0,16.0,84.0,441.0
1301,58,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14,11499.529411764706,9.698429468768303,5.860786223465865,0.9523809523809523,0.822445292110018,4.0,22.0,16.0,88.0,484.0
1302,35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3,5410.0,7.903226808730733,5.225746673713202,0.4047619047619047,0.3052399116643244,3.0,16.0,9.0,48.0,256.0
1303,47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10,5391.130434782609,9.24319470884713,6.90975328164481,0.6904761904761905,0.6897008632804658,3.0,12.0,9.0,36.0,144.0
1304,40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7,6672.0,8.400434630806041,6.621405651764134,0.5238095238095237,0.34748042561734593,3.0,12.0,9.0,36.0,144.0
1305,54,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7,10281.0,8.832733591996416,6.068425588244111,0.857142857142857,0.5461553904838385,3.0,15.0,9.0,45.0,225.0
1306,31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,28911.0,9.173468897200278,7.026426808699636,0.3095238095238095,0.24826340092350932,3.0,14.0,9.0,42.0,196.0
1307,28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2,10773.0,8.18646442942209,7.1049654482698426,0.23809523809523808,0.42662116040955633,4.0,25.0,16.0,100.0,625.0
1308,38,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3,12972.0,8.595264726836392,6.584791392385716,0.4761904761904761,0.08632804657699256,4.0,20.0,16.0,80.0,400.0
1309,26,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,9368.0,8.452121194672523,6.35088571671474,0.19047619047619052,0.2823127885966673,3.0,13.0,9.0,39.0,169.0
1310,58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2,63148.0,9.667005436782738,7.104144092987527,0.9523809523809523,0.7841798835575186,3.0,14.0,9.0,42.0,196.0
1311,18,No,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0,18168.0,7.323170717943469,7.266827347520591,0.0,0.237863882754467,3.0,16.0,9.0,48.0,256.0
1312,31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0,17736.0,7.9919305198524775,5.886104031450156,0.3095238095238095,0.779000200762899,3.0,17.0,9.0,51.0,289.0
1313,29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0,9340.0,7.756195343948118,5.860786223465865,0.2619047619047619,0.042682192330857266,3.0,15.0,9.0,45.0,225.0
1314,45,No,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7,6872.0,8.54772239645106,6.380122536899765,0.6428571428571428,0.7055209797229471,4.0,22.0,16.0,88.0,484.0
1315,36,No,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0,41772.0,8.848365694942547,6.066108090103747,0.42857142857142855,0.7018269423810479,4.0,22.0,16.0,88.0,484.0
1316,43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7,8512.5,8.644002038279933,7.260522598089852,0.5952380952380951,0.6886970487853844,4.0,20.0,16.0,80.0,400.0
1317,27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2,4758.0,7.77485576666552,7.168579897264035,0.21428571428571425,0.7119855450712709,3.0,14.0,9.0,42.0,196.0
1318,29,No,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10,3812.0,8.246171559857563,6.354370040797351,0.2619047619047619,0.1971090142541658,3.0,13.0,9.0,39.0,169.0
1319,32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0,55776.0,8.444407421690585,7.1846291527173145,0.3333333333333333,0.9628990162617949,3.0,13.0,9.0,39.0,169.0
1320,42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,5033.142857142857,7.98514393119862,5.87493073085203,0.5714285714285714,0.16330054205982733,4.0,22.0,16.0,88.0,484.0
1321,47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0,8420.0,7.652545692693921,5.337538079701318,0.6904761904761905,0.13318610720738808,3.0,12.0,9.0,36.0,144.0
1322,46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7,10293.6,9.057072635572965,6.561030665896573,0.6666666666666665,0.7185304155792009,3.0,14.0,9.0,42.0,196.0
1323,28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,8118.0,7.903596289614301,5.638354669333745,0.23809523809523808,0.3372816703473198,3.0,15.0,9.0,45.0,225.0
1324,29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6,9576.0,8.76170676846664,6.588926477533519,0.2619047619047619,0.7648664926721542,3.0,17.0,9.0,51.0,289.0
1325,42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0,47616.0,8.286269452783065,7.04141166379481,0.5714285714285714,0.46295924513149966,3.0,13.0,9.0,39.0,169.0
1326,32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2,39628.0,9.20109779060925,6.028278520230698,0.3333333333333333,0.9673559526199559,3.0,12.0,9.0,36.0,144.0
1327,46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,7935.0,9.489939868234607,7.1853870155804165,0.6666666666666665,0.22666131298935957,3.0,12.0,9.0,36.0,144.0
1328,27,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8,4248.0,8.172164452111904,6.591673732008658,0.21428571428571425,0.1977113029512146,4.0,21.0,16.0,84.0,441.0
1329,29,No,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,Married,2804,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0,16824.0,7.9391588179567965,5.8664680569332965,0.2619047619047619,0.5356354145753864,3.0,11.0,9.0,33.0,121.0
1330,43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14,13688.470588235294,9.872667455196241,6.714170529909472,0.5952380952380951,0.8209194940774944,3.0,13.0,9.0,39.0,169.0
1331,48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9,10260.0,9.886646535340102,7.110696122978827,0.7142857142857142,0.46131298935956633,3.0,12.0,9.0,36.0,144.0
1332,29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0,14634.0,7.799753318287247,6.131226489483141,0.2619047619047619,0.5082915077293716,4.0,24.0,16.0,96.0,576.0
1333,46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,9752.0,8.897682313454224,7.134890851565884,0.6666666666666665,0.47849829351535833,4.0,21.0,16.0,84.0,441.0
1334,27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3,7161.0,8.471149252914831,7.0317412587631285,0.21428571428571425,0.8733186107207388,3.0,19.0,9.0,57.0,361.0
1335,39,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2,15608.0,8.269500767180615,6.728628613084702,0.49999999999999994,0.12234491066050993,3.0,14.0,9.0,42.0,196.0
1336,55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4,5324.0,7.887208585813932,6.729824070489475,0.8809523809523809,0.2361373218229271,4.0,20.0,16.0,80.0,400.0
1337,28,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0,17136.0,7.957527402230773,7.067319848653476,0.23809523809523808,0.06416382252559727,3.0,19.0,9.0,57.0,361.0
1338,30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,6486.0,6.9865664594064265,6.852242569051878,0.28571428571428564,0.5591246737602891,3.0,13.0,9.0,39.0,169.0
1339,22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,14832.0,7.813187267521416,5.971261839790462,0.09523809523809518,0.9635816101184501,4.0,23.0,16.0,92.0,529.0
1340,36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7,6188.727272727273,8.643649615368796,7.144407180321139,0.42857142857142855,0.15924513149969885,3.0,13.0,9.0,39.0,169.0
1341,31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,4578.545454545455,8.342363500380579,5.7430031878094825,0.3095238095238095,0.6637221441477615,3.0,11.0,9.0,33.0,121.0
1342,34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,19426.0,9.18132342290569,7.300472814267799,0.380952380952381,0.8974101586026902,3.0,13.0,9.0,39.0,169.0
1343,29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2,6186.0,7.631916513071252,6.385194398997726,0.2619047619047619,0.6942381047982333,3.0,14.0,9.0,42.0,196.0
1344,37,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4,8568.0,8.36287583103188,6.664409020350408,0.4523809523809524,0.4615137522585826,4.0,22.0,16.0,88.0,484.0
1345,35,No,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2,14364.0,8.47407690034261,5.393627546352362,0.4047619047619047,0.9353141939369604,3.0,11.0,9.0,33.0,121.0
1346,45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,5906,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8,7087.2,8.683893367307235,6.322565239927284,0.6428571428571428,0.8750853242320819,3.0,13.0,9.0,39.0,169.0
1347,36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,Single,3886,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8,4239.272727272727,8.265392930852224,7.101675971619444,0.42857142857142855,0.08548484240112428,4.0,21.0,16.0,84.0,441.0
1348,40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced,16823,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16,10093.8,9.730561717382535,7.037027614686276,0.5238095238095237,0.6784581409355551,3.0,11.0,9.0,33.0,121.0
1349,26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,2933,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0,17598.0,7.984121958702927,6.180016653652572,0.19047619047619052,0.5145151575988758,3.0,13.0,9.0,39.0,169.0
1350,27,No,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,6500,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7,8666.666666666666,8.77971129020447,6.238324625039508,0.21428571428571425,0.9999196948403936,3.0,14.0,9.0,42.0,196.0
